W;B;E;S;Bewerkingstype;RE_FO_a_WBE [m3 aardgas];RE_FO_b_WBSE [m3 aardgas];FVrvKC_mean_SJV [m3 aardgas];FVrvKC sd_SJV [m3 aardgas];OP_mean [m2];Se (stdv residuals);Sse;t a/2;Count
1;0;0;A;3;4.73;994.76;1849.77;671.79;180.63;709.71;364101.56;1.99;0
1;0;0;B;3;4.73;994.76;1849.77;671.79;180.63;709.71;364101.56;1.99;0
1;0;0;C;0;4.73;994.76;1849.77;671.79;180.63;709.71;364101.56;1.99;84
1;0;0;D;0;4.73;937.97;1737.79;710.49;168.97;706.72;997325.77;1.97;273
1;0;0;E;0;4.73;1121.26;1950.76;794.4;175.24;709.37;478414.68;1.99;91
1;0;0;F;0;4.73;1037.95;1834.26;713.54;168.23;707.22;877599.31;1.97;198
1;0;0;G;0;4.73;961.34;1701.79;700.21;156.43;706.54;1227457.65;1.97;317
1;0;1;A;3;4.97;997.65;1730.7;686.17;147.38;733.38;264335.53;2;0
1;0;1;B;3;4.97;997.65;1730.7;686.17;147.38;733.38;264335.53;2;0
1;0;1;C;3;4.97;997.65;1730.7;686.17;147.38;733.38;264335.53;2;0
1;0;1;D;3;4.97;997.65;1730.7;686.17;147.38;733.38;264335.53;2;0
1;0;1;E;3;4.97;997.65;1730.7;686.17;147.38;733.38;264335.53;2;0
1;0;1;F;0;4.97;997.65;1730.7;686.17;147.38;733.38;264335.53;2;66
1;0;1;G;0;4.97;1060.6;1839.94;763.28;156.69;730.28;592606.94;1.98;144
1;0;2;A;3;0.73;1387.87;1472.22;563.9;115.72;617.27;119457.77;2;0
1;0;2;B;3;0.73;1387.87;1472.22;563.9;115.72;617.27;119457.77;2;0
1;0;2;C;3;0.73;1387.87;1472.22;563.9;115.72;617.27;119457.77;2;0
1;0;2;D;3;0.73;1387.87;1472.22;563.9;115.72;617.27;119457.77;2;0
1;0;2;E;3;0.73;1387.87;1472.22;563.9;115.72;617.27;119457.77;2;0
1;0;2;F;3;0.73;1387.87;1472.22;563.9;115.72;617.27;119457.77;2;0
1;0;2;G;0;0.73;1387.87;1472.22;563.9;115.72;617.27;119457.77;2;69
1;1;0;A;3;4.72;1128.81;1952.05;755.81;174.55;740.69;170957.13;2.01;0
1;1;0;B;3;4.72;1128.81;1952.05;755.81;174.55;740.69;170957.13;2.01;0
1;1;0;C;0;4.72;1128.81;1952.05;755.81;174.55;740.69;170957.13;2.01;53
1;1;0;D;0;4.72;1040.11;1797.57;716.72;160.6;736.51;404908;1.98;125
1;1;0;E;0;4.72;1300.8;2124.45;748.7;174.63;740.83;126220.06;2.01;52
1;1;0;F;0;4.72;1110.48;1915.25;716.47;170.63;736.46;538149.61;1.98;127
1;1;0;G;0;4.72;1017.76;1769.21;713.86;159.32;735.47;686951.87;1.97;191
1;1;1;A;3;4.02;1362.72;1934.57;716.38;142.4;764.24;93698.52;2.01;0
1;1;1;B;3;4.02;1362.72;1934.57;716.38;142.4;764.24;93698.52;2.01;0
1;1;1;C;3;4.02;1362.72;1934.57;716.38;142.4;764.24;93698.52;2.01;0
1;1;1;D;3;4.02;1362.72;1934.57;716.38;142.4;764.24;93698.52;2.01;0
1;1;1;E;3;4.02;1362.72;1934.57;716.38;142.4;764.24;93698.52;2.01;0
1;1;1;F;3;4.02;1362.72;1934.57;716.38;142.4;764.24;93698.52;2.01;0
1;1;1;G;0;4.02;1362.72;1934.57;716.38;142.4;764.24;93698.52;2.01;52
1;1;2;A;3;4.4;1217.13;1615.33;623.49;90.42;722.21;43990.69;2.01;0
1;1;2;B;3;4.4;1217.13;1615.33;623.49;90.42;722.21;43990.69;2.01;0
1;1;2;C;3;4.4;1217.13;1615.33;623.49;90.42;722.21;43990.69;2.01;0
1;1;2;D;0;4.4;1217.13;1615.33;623.49;90.42;722.21;43990.69;2.01;52
1;1;2;E;4;4.4;1237.89;1637.22;651.21;90.68;721.25;57512.34;2;0
1;1;2;F;4;4.4;1258.64;1659.11;678.93;90.94;720.29;71033.99;1.99;0
1;1;2;G;0;4.4;1279.4;1681.01;706.66;91.2;719.34;84555.64;1.99;86
1;2;0;A;3;5.89;721.42;1669.67;686.7;161.08;694.66;369934.09;1.98;0
1;2;0;B;3;5.89;721.42;1669.67;686.7;161.08;694.66;369934.09;1.98;0
1;2;0;C;0;5.89;721.42;1669.67;686.7;161.08;694.66;369934.09;1.98;133
1;2;0;D;0;5.89;955.25;1945.86;671.24;168.28;694.97;334023.85;1.98;119
1;2;0;E;0;5.89;926.53;1892.47;708.46;164.09;693.89;622154.63;1.97;187
1;2;0;F;0;5.89;863.3;1764.46;743.38;153.08;693.32;782596.19;1.97;268
1;2;0;G;0;5.89;881.81;1731.94;687.08;144.41;694.62;346716.77;1.98;135
1;2;1;A;3;6.53;751.81;1649.9;705.61;137.61;705.5;103422.16;2.01;0
1;2;1;B;3;6.53;751.81;1649.9;705.61;137.61;705.5;103422.16;2.01;0
1;2;1;C;3;6.53;751.81;1649.9;705.61;137.61;705.5;103422.16;2.01;0
1;2;1;D;3;6.53;751.81;1649.9;705.61;137.61;705.5;103422.16;2.01;0
1;2;1;E;0;6.53;751.81;1649.9;705.61;137.61;705.5;103422.16;2.01;51
1;2;1;F;0;6.53;848.45;1760.34;715.49;139.72;702.7;198628.63;1.99;83
1;2;1;G;2;6.53;848.45;1760.34;715.49;139.72;702.7;198628.63;1.99;0
1;2;2;A;3;2.6;1024.53;1286.72;435.33;100.78;601.9;32508.05;1.99;0
1;2;2;B;3;2.6;1024.53;1286.72;435.33;100.78;601.9;32508.05;1.99;0
1;2;2;C;0;2.6;1024.53;1286.72;435.33;100.78;601.9;32508.05;1.99;82
1;2;2;D;0;2.6;973.03;1235.36;506.79;100.83;601.01;49308.97;1.98;107
1;2;2;E;0;2.6;1090.62;1362.72;530.55;104.59;600.68;70941.34;1.98;121
1;2;2;F;0;2.6;1210.69;1484.33;528.04;105.18;600.66;80952.03;1.98;122
1;2;2;G;0;2.6;1315.74;1575.3;697.65;99.77;602.09;50519.85;1.99;78
1;3;0;A;3;5.67;810.55;1839.68;740.8;181.62;733.39;709774.21;1.97;0
1;3;0;B;3;5.67;810.55;1839.68;740.8;181.62;733.39;709774.21;1.97;0
1;3;0;C;0;5.67;810.55;1839.68;740.8;181.62;733.39;709774.21;1.97;238
1;3;0;D;0;5.67;899.58;1892.56;743.51;175.24;733.05;977333.58;1.97;306
1;3;0;E;0;5.67;956.21;1919.74;731.41;170.04;734.31;363975.76;1.98;150
1;3;0;F;0;5.67;926.93;1872.88;750.01;166.94;737.72;198453.75;2;64
1;3;0;G;2;5.67;926.93;1872.88;750.01;166.94;737.72;198453.75;2;0
1;3;1;A;5;5.67;810.55;1839.68;740.8;181.62;733.39;709774.21;1.97;0
1;3;1;B;5;5.67;810.55;1839.68;740.8;181.62;733.39;709774.21;1.97;0
1;3;1;C;5;5.67;810.55;1839.68;740.8;181.62;733.39;709774.21;1.97;0
1;3;1;D;5;5.67;899.58;1892.56;743.51;175.24;733.05;977333.58;1.97;0
1;3;1;E;5;5.67;956.21;1919.74;731.41;170.04;734.31;363975.76;1.98;0
1;3;1;F;5;5.67;926.93;1872.88;750.01;166.94;737.72;198453.75;2;0
1;3;1;G;5;5.67;926.93;1872.88;750.01;166.94;737.72;198453.75;2;0
1;3;2;A;5;5.67;810.55;1839.68;740.8;181.62;733.39;709774.21;1.97;0
1;3;2;B;5;5.67;810.55;1839.68;740.8;181.62;733.39;709774.21;1.97;0
1;3;2;C;5;5.67;810.55;1839.68;740.8;181.62;733.39;709774.21;1.97;0
1;3;2;D;5;5.67;899.58;1892.56;743.51;175.24;733.05;977333.58;1.97;0
1;3;2;E;5;5.67;956.21;1919.74;731.41;170.04;734.31;363975.76;1.98;0
1;3;2;F;5;5.67;926.93;1872.88;750.01;166.94;737.72;198453.75;2;0
1;3;2;G;5;5.67;926.93;1872.88;750.01;166.94;737.72;198453.75;2;0
1;4;0;A;3;5.19;751.21;1752.64;689.67;192.92;684.51;487699;1.98;0
1;4;0;B;0;5.19;751.21;1752.64;689.67;192.92;684.51;487699;1.98;144
1;4;0;C;0;5.19;896.76;1855.86;682;184.76;682.75;1581879.55;1.96;538
1;4;0;D;0;5.19;1000.7;1961.78;718.38;185.14;686.31;252734.27;1.99;83
1;4;0;E;2;5.19;1000.7;1961.78;718.38;185.14;686.31;252734.27;1.99;0
1;4;0;F;2;5.19;1000.7;1961.78;718.38;185.14;686.31;252734.27;1.99;0
1;4;0;G;2;5.19;1000.7;1961.78;718.38;185.14;686.31;252734.27;1.99;0
1;4;1;A;3;6.4;626.25;1651.81;723.85;160.2;668.07;364380;1.98;0
1;4;1;B;3;6.4;626.25;1651.81;723.85;160.2;668.07;364380;1.98;0
1;4;1;C;0;6.4;626.25;1651.81;723.85;160.2;668.07;364380;1.98;100
1;4;1;D;2;6.4;626.25;1651.81;723.85;160.2;668.07;364380;1.98;0
1;4;1;E;2;6.4;626.25;1651.81;723.85;160.2;668.07;364380;1.98;0
1;4;1;F;2;6.4;626.25;1651.81;723.85;160.2;668.07;364380;1.98;0
1;4;1;G;2;6.4;626.25;1651.81;723.85;160.2;668.07;364380;1.98;0
1;4;2;A;3;4.73;322.71;620.42;429.44;62.98;480.44;94980.98;2;0
1;4;2;B;0;4.73;322.71;620.42;429.44;62.98;480.44;94980.98;2;60
1;4;2;C;0;4.73;709.09;1244.88;413.51;113.35;478.93;168723.41;1.99;94
1;4;2;D;2;4.73;709.09;1244.88;413.51;113.35;478.93;168723.41;1.99;0
1;4;2;E;2;4.73;709.09;1244.88;413.51;113.35;478.93;168723.41;1.99;0
1;4;2;F;2;4.73;709.09;1244.88;413.51;113.35;478.93;168723.41;1.99;0
1;4;2;G;2;4.73;709.09;1244.88;413.51;113.35;478.93;168723.41;1.99;0
1;5;0;A;0;6.14;481.24;1553.15;628.81;174.6;614.25;196898.92;1.99;87
1;5;0;B;0;6.14;509.88;1692.8;655.25;192.68;613.52;335929.76;1.98;109
1;5;0;C;2;6.14;509.88;1692.8;655.25;192.68;613.52;335929.76;1.98;0
1;5;0;D;2;6.14;509.88;1692.8;655.25;192.68;613.52;335929.76;1.98;0
1;5;0;E;2;6.14;509.88;1692.8;655.25;192.68;613.52;335929.76;1.98;0
1;5;0;F;2;6.14;509.88;1692.8;655.25;192.68;613.52;335929.76;1.98;0
1;5;0;G;2;6.14;509.88;1692.8;655.25;192.68;613.52;335929.76;1.98;0
1;5;1;A;5;6.14;481.24;1553.15;628.81;174.6;614.25;196898.92;1.99;0
1;5;1;B;5;6.14;509.88;1692.8;655.25;192.68;613.52;335929.76;1.98;0
1;5;1;C;5;6.14;509.88;1692.8;655.25;192.68;613.52;335929.76;1.98;0
1;5;1;D;5;6.14;509.88;1692.8;655.25;192.68;613.52;335929.76;1.98;0
1;5;1;E;5;6.14;509.88;1692.8;655.25;192.68;613.52;335929.76;1.98;0
1;5;1;F;5;6.14;509.88;1692.8;655.25;192.68;613.52;335929.76;1.98;0
1;5;1;G;5;6.14;509.88;1692.8;655.25;192.68;613.52;335929.76;1.98;0
1;5;2;A;5;6.14;481.24;1553.15;628.81;174.6;614.25;196898.92;1.99;0
1;5;2;B;5;6.14;509.88;1692.8;655.25;192.68;613.52;335929.76;1.98;0
1;5;2;C;5;6.14;509.88;1692.8;655.25;192.68;613.52;335929.76;1.98;0
1;5;2;D;5;6.14;509.88;1692.8;655.25;192.68;613.52;335929.76;1.98;0
1;5;2;E;5;6.14;509.88;1692.8;655.25;192.68;613.52;335929.76;1.98;0
1;5;2;F;5;6.14;509.88;1692.8;655.25;192.68;613.52;335929.76;1.98;0
1;5;2;G;5;6.14;509.88;1692.8;655.25;192.68;613.52;335929.76;1.98;0
1;6;0;A;0;4.99;602.4;1528.51;639.69;185.72;609.84;206694.18;2;60
1;6;0;B;0;4.99;738.79;1691.09;596.46;190.97;607.76;237524.91;1.98;99
1;6;0;C;2;4.99;738.79;1691.09;596.46;190.97;607.76;237524.91;1.98;0
1;6;0;D;2;4.99;738.79;1691.09;596.46;190.97;607.76;237524.91;1.98;0
1;6;0;E;2;4.99;738.79;1691.09;596.46;190.97;607.76;237524.91;1.98;0
1;6;0;F;2;4.99;738.79;1691.09;596.46;190.97;607.76;237524.91;1.98;0
1;6;0;G;2;4.99;738.79;1691.09;596.46;190.97;607.76;237524.91;1.98;0
1;6;1;A;5;4.99;602.4;1528.51;639.69;185.72;609.84;206694.18;2;0
1;6;1;B;5;4.99;738.79;1691.09;596.46;190.97;607.76;237524.91;1.98;0
1;6;1;C;5;4.99;738.79;1691.09;596.46;190.97;607.76;237524.91;1.98;0
1;6;1;D;5;4.99;738.79;1691.09;596.46;190.97;607.76;237524.91;1.98;0
1;6;1;E;5;4.99;738.79;1691.09;596.46;190.97;607.76;237524.91;1.98;0
1;6;1;F;5;4.99;738.79;1691.09;596.46;190.97;607.76;237524.91;1.98;0
1;6;1;G;5;4.99;738.79;1691.09;596.46;190.97;607.76;237524.91;1.98;0
1;6;2;A;5;4.99;602.4;1528.51;639.69;185.72;609.84;206694.18;2;0
1;6;2;B;5;4.99;738.79;1691.09;596.46;190.97;607.76;237524.91;1.98;0
1;6;2;C;5;4.99;738.79;1691.09;596.46;190.97;607.76;237524.91;1.98;0
1;6;2;D;5;4.99;738.79;1691.09;596.46;190.97;607.76;237524.91;1.98;0
1;6;2;E;5;4.99;738.79;1691.09;596.46;190.97;607.76;237524.91;1.98;0
1;6;2;F;5;4.99;738.79;1691.09;596.46;190.97;607.76;237524.91;1.98;0
1;6;2;G;5;4.99;738.79;1691.09;596.46;190.97;607.76;237524.91;1.98;0
1;7;0;A;0;5.77;379.59;1616.51;587.63;214.34;536.01;379421.22;1.98;113
1;7;0;B;0;5.77;528.16;1750.68;593.3;211.84;538.44;168005.58;2;57
1;7;0;C;2;5.77;528.16;1750.68;593.3;211.84;538.44;168005.58;2;0
1;7;0;D;2;5.77;528.16;1750.68;593.3;211.84;538.44;168005.58;2;0
1;7;0;E;2;5.77;528.16;1750.68;593.3;211.84;538.44;168005.58;2;0
1;7;0;F;2;5.77;528.16;1750.68;593.3;211.84;538.44;168005.58;2;0
1;7;0;G;2;5.77;528.16;1750.68;593.3;211.84;538.44;168005.58;2;0
1;7;1;A;5;5.77;379.59;1616.51;587.63;214.34;536.01;379421.22;1.98;0
1;7;1;B;5;5.77;528.16;1750.68;593.3;211.84;538.44;168005.58;2;0
1;7;1;C;5;5.77;528.16;1750.68;593.3;211.84;538.44;168005.58;2;0
1;7;1;D;5;5.77;528.16;1750.68;593.3;211.84;538.44;168005.58;2;0
1;7;1;E;5;5.77;528.16;1750.68;593.3;211.84;538.44;168005.58;2;0
1;7;1;F;5;5.77;528.16;1750.68;593.3;211.84;538.44;168005.58;2;0
1;7;1;G;5;5.77;528.16;1750.68;593.3;211.84;538.44;168005.58;2;0
1;7;2;A;0;5.19;228.13;1029.77;356.66;154.4;329.12;68330;2.01;50
1;7;2;B;2;5.19;228.13;1029.77;356.66;154.4;329.12;68330;2.01;0
1;7;2;C;2;5.19;228.13;1029.77;356.66;154.4;329.12;68330;2.01;0
1;7;2;D;2;5.19;228.13;1029.77;356.66;154.4;329.12;68330;2.01;0
1;7;2;E;2;5.19;228.13;1029.77;356.66;154.4;329.12;68330;2.01;0
1;7;2;F;2;5.19;228.13;1029.77;356.66;154.4;329.12;68330;2.01;0
1;7;2;G;2;5.19;228.13;1029.77;356.66;154.4;329.12;68330;2.01;0
1;8;0;A;0;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;84
1;8;0;B;2;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;8;0;C;2;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;8;0;D;2;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;8;0;E;2;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;8;0;F;2;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;8;0;G;2;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;8;1;A;5;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;8;1;B;5;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;8;1;C;5;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;8;1;D;5;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;8;1;E;5;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;8;1;F;5;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;8;1;G;5;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;8;2;A;5;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;8;2;B;5;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;8;2;C;5;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;8;2;D;5;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;8;2;E;5;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;8;2;F;5;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;8;2;G;5;5.28;461.76;1491.17;569.39;194.86;554.79;200440.29;1.99;0
1;9;0;A;5;5.13;453.9;1485.39;561.73;201.1;2029;1;0;0
1;9;0;B;5;5.13;453.9;1485.39;561.73;201.1;0;0;0;0
1;9;0;C;5;5.13;453.9;1485.39;561.73;201.1;0;0;0;0
1;9;0;D;5;5.13;453.9;1485.39;561.73;201.1;0;0;0;0
1;9;0;E;5;5.13;453.9;1485.39;561.73;201.1;0;0;0;0
1;9;0;F;5;5.13;453.9;1485.39;561.73;201.1;0;0;0;0
1;9;0;G;5;5.13;453.9;1485.39;561.73;201.1;0;0;0;0
1;9;1;A;5;6.5;281.9;1563.25;576.12;197.13;71;1;0;0
1;9;1;B;5;6.5;281.9;1563.25;576.12;197.13;0;0;0;0
1;9;1;C;5;6.5;281.9;1563.25;576.12;197.13;0;0;0;0
1;9;1;D;5;6.5;281.9;1563.25;576.12;197.13;0;0;0;0
1;9;1;E;5;6.5;281.9;1563.25;576.12;197.13;0;0;0;0
1;9;1;F;5;6.5;281.9;1563.25;576.12;197.13;0;0;0;0
1;9;1;G;5;6.5;281.9;1563.25;576.12;197.13;0;0;0;0
1;9;2;A;5;5.13;453.9;1485.39;561.73;201.1;0;0;0;0
1;9;2;B;5;5.13;453.9;1485.39;561.73;201.1;0;0;0;0
1;9;2;C;5;5.13;453.9;1485.39;561.73;201.1;0;0;0;0
1;9;2;D;5;5.13;453.9;1485.39;561.73;201.1;0;0;0;0
1;9;2;E;5;5.13;453.9;1485.39;561.73;201.1;0;0;0;0
1;9;2;F;5;5.13;453.9;1485.39;561.73;201.1;0;0;0;0
1;9;2;G;5;5.13;453.9;1485.39;561.73;201.1;0;0;0;0
1;10;0;A;0;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;229
1;10;0;B;2;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
1;10;0;C;2;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
1;10;0;D;2;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
1;10;0;E;2;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
1;10;0;F;2;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
1;10;0;G;2;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
1;10;1;A;5;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
1;10;1;B;5;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
1;10;1;C;5;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
1;10;1;D;5;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
1;10;1;E;5;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
1;10;1;F;5;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
1;10;1;G;5;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
1;10;2;A;5;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
1;10;2;B;5;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
1;10;2;C;5;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
1;10;2;D;5;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
1;10;2;E;5;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
1;10;2;F;5;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
1;10;2;G;5;6.55;62.67;1235.29;520.09;178.94;459.8;492314.26;1.97;0
2;0;0;A;3;6.04;730.82;1562.95;654.11;137.72;661.72;321438.94;1.98;0
2;0;0;B;3;6.04;730.82;1562.95;654.11;137.72;661.72;321438.94;1.98;0
2;0;0;C;0;6.04;730.82;1562.95;654.11;137.72;661.72;321438.94;1.98;113
2;0;0;D;0;6.04;774.83;1618.51;632.87;139.63;660.55;506555.4;1.97;186
2;0;0;E;0;6.04;824.05;1705.61;715.24;145.9;661.86;390913.88;1.98;108
2;0;0;F;0;6.04;905.61;1799.01;702.68;147.86;660.74;470098.57;1.97;168
2;0;0;G;0;6.04;777.63;1626.6;725.68;140.5;660.11;858413.5;1.97;246
2;0;1;A;3;7.24;507.1;1180.65;640.5;93.08;643.66;53485.68;2.01;0
2;0;1;B;3;7.24;507.1;1180.65;640.5;93.08;643.66;53485.68;2.01;0
2;0;1;C;3;7.24;507.1;1180.65;640.5;93.08;643.66;53485.68;2.01;0
2;0;1;D;3;7.24;507.1;1180.65;640.5;93.08;643.66;53485.68;2.01;0
2;0;1;E;0;7.24;507.1;1180.65;640.5;93.08;643.66;53485.68;2.01;50
2;0;1;F;1;7.24;575.93;1343.92;644.59;106.13;641.91;154553.6;2;0
2;0;1;G;0;7.24;644.76;1507.19;648.69;119.18;640.17;255621.53;1.98;104
2;0;2;A;0;3.61;632.9;945.3;456.15;86.43;499.68;94808.29;1.97;238
2;0;2;B;0;3.61;645.39;954.56;405.55;85.53;499.75;76578;1.97;225
2;0;2;C;0;3.61;667.81;996.32;390.78;90.88;499.16;252334.6;1.97;473
2;0;2;D;0;3.61;777.76;1119.96;447.08;94.67;499.03;376939.09;1.96;631
2;0;2;E;0;3.61;916.85;1240.79;444.46;89.62;499.1;298499.73;1.96;535
2;0;2;F;0;3.61;920.58;1256.27;492.06;92.87;499.25;239671.26;1.97;401
2;0;2;G;0;3.61;991.7;1307.33;497.62;87.32;499.24;210905.4;1.97;409
2;1;0;A;3;6.35;647.66;1572.52;627.52;145.69;621.41;202140.62;1.99;0
2;1;0;B;3;6.35;647.66;1572.52;627.52;145.69;621.41;202140.62;1.99;0
2;1;0;C;0;6.35;647.66;1572.52;627.52;145.69;621.41;202140.62;1.99;78
2;1;0;D;0;6.35;866.43;1794.84;671.63;146.25;620.08;260235.69;1.98;115
2;1;0;E;0;6.35;790.89;1777.39;744.79;155.4;621.46;241968.52;1.99;77
2;1;0;F;0;6.35;724.41;1617.32;630.54;140.66;619.84;294548.33;1.98;126
2;1;0;G;0;6.35;733.65;1644.12;613.85;143.43;619.13;489177.04;1.97;176
2;1;1;A;3;5.58;985.58;1644.64;737.18;118.15;773.98;77776.77;2.01;0
2;1;1;B;3;5.58;985.58;1644.64;737.18;118.15;773.98;77776.77;2.01;0
2;1;1;C;3;5.58;985.58;1644.64;737.18;118.15;773.98;77776.77;2.01;0
2;1;1;D;3;5.58;985.58;1644.64;737.18;118.15;773.98;77776.77;2.01;0
2;1;1;E;3;5.58;985.58;1644.64;737.18;118.15;773.98;77776.77;2.01;0
2;1;1;F;3;5.58;985.58;1644.64;737.18;118.15;773.98;77776.77;2.01;0
2;1;1;G;0;5.58;985.58;1644.64;737.18;118.15;773.98;77776.77;2.01;52
2;1;2;A;0;2.46;661.43;886.83;358.7;91.72;526.92;33203.22;1.99;85
2;1;2;B;0;2.46;873.68;1087.19;505.15;86.88;527.4;26647.91;1.99;74
2;1;2;C;0;2.46;861.67;1063.33;431.16;82.05;524.89;74546.29;1.97;237
2;1;2;D;0;2.46;909.4;1120.9;441.94;86.06;524.64;105268.05;1.97;305
2;1;2;E;0;2.46;997.82;1207.38;511.91;85.27;524.82;77637.65;1.97;252
2;1;2;F;0;2.46;1128.01;1351.7;481.55;91.02;525.56;84858.94;1.98;148
2;1;2;G;0;2.46;1062.47;1277.57;534.01;87.53;525.36;77621.63;1.97;167
2;2;0;A;3;7.07;520.54;1397.7;648.5;124.05;581.71;314761.62;1.97;0
2;2;0;B;3;7.07;520.54;1397.7;648.5;124.05;581.71;314761.62;1.97;0
2;2;0;C;0;7.07;520.54;1397.7;648.5;124.05;581.71;314761.62;1.97;169
2;2;0;D;0;7.07;499.7;1325.72;564.3;116.81;582.15;158394.37;1.98;135
2;2;0;E;0;7.07;635.32;1518.25;609.54;124.86;580.9;606367.11;1.97;314
